time,value,sensor_id
2024-11-07 16:42:00.020292+00:00,2679.5,power
2024-11-07 16:42:00.065529+00:00,2679.5,power
2024-11-07 16:42:00.108366+00:00,2679.5,power
2024-11-07 16:42:00.153231+00:00,2679.5,power
2024-11-07 16:42:00.195823+00:00,2679.5,power
2024-11-07 16:42:00.239474+00:00,2679.5,power
2024-11-07 16:42:00.284077+00:00,1594.8,power
2024-11-07 16:42:00.329255+00:00,1594.8,power
2024-11-07 16:42:00.371867+00:00,1594.8,power
2024-11-07 16:42:00.415548+00:00,1594.8,power
2024-11-07 16:42:00.459124+00:00,1468.6,power
2024-11-07 16:42:00.502139+00:00,1468.6,power
2024-11-07 16:42:00.545237+00:00,1468.6,power
2024-11-07 16:42:00.588446+00:00,1468.6,power
2024-11-07 16:42:00.631420+00:00,1468.6,power
2024-11-07 16:42:00.674306+00:00,1468.6,power
2024-11-07 16:42:00.723024+00:00,1468.6,power
2024-11-07 16:42:00.769194+00:00,1841.2,power
2024-11-07 16:42:00.812317+00:00,1841.2,power
2024-11-07 16:42:00.857589+00:00,1841.2,power
2024-11-07 16:42:00.900012+00:00,1841.2,power
2024-11-07 16:42:00.944946+00:00,1917.7,power
2024-11-07 16:42:00.987552+00:00,1917.7,power
2024-11-07 16:42:01.030361+00:00,1917.7,power
2024-11-07 16:42:01.073090+00:00,1917.7,power
2024-11-07 16:42:01.115893+00:00,1917.7,power
2024-11-07 16:42:01.158527+00:00,1917.7,power
2024-11-07 16:42:01.201530+00:00,1917.7,power
2024-11-07 16:42:01.243922+00:00,1863.8,power
2024-11-07 16:42:01.286299+00:00,1863.8,power
2024-11-07 16:42:01.329057+00:00,1863.8,power
2024-11-07 16:42:01.370955+00:00,1863.8,power
2024-11-07 16:42:01.413130+00:00,1355.3,power
2024-11-07 16:42:01.456444+00:00,1355.3,power
2024-11-07 16:42:01.499510+00:00,1355.3,power
2024-11-07 16:42:01.543433+00:00,1355.3,power
2024-11-07 16:42:01.586755+00:00,1355.3,power
2024-11-07 16:42:01.629859+00:00,1355.3,power
2024-11-07 16:42:01.672952+00:00,1355.3,power
2024-11-07 16:42:01.715630+00:00,730.3,power
2024-11-07 16:42:10.513994+00:00,730.3,power
2024-11-07 16:42:10.556748+00:00,730.3,power
2024-11-07 16:42:10.599444+00:00,730.3,power
2024-11-07 16:42:10.641663+00:00,730.3,power
2024-11-07 16:42:10.683706+00:00,720.9,power
2024-11-07 16:42:10.725823+00:00,720.9,power
2024-11-07 16:42:10.767944+00:00,720.9,power
2024-11-07 16:42:10.809891+00:00,720.9,power
2024-11-07 16:42:10.852577+00:00,720.9,power
2024-11-07 16:42:10.898126+00:00,720.9,power
2024-11-07 16:42:10.940762+00:00,720.9,power
2024-11-07 16:42:10.986972+00:00,1122.4,power
2024-11-07 16:42:11.030497+00:00,1122.4,power
2024-11-07 16:42:11.078320+00:00,1122.4,power
2024-11-07 16:42:11.122442+00:00,1122.4,power
2024-11-07 16:42:11.169163+00:00,1114.7,power
2024-11-07 16:42:11.215148+00:00,1114.7,power
2024-11-07 16:42:11.263336+00:00,1114.7,power
2024-11-07 16:42:11.307183+00:00,1114.7,power
2024-11-07 16:42:11.351430+00:00,1114.7,power
2024-11-07 16:42:11.396532+00:00,1114.7,power
2024-11-07 16:42:11.441970+00:00,1114.7,power
2024-11-07 16:42:11.487095+00:00,1101.5,power
2024-11-07 16:42:11.531705+00:00,1101.5,power
2024-11-07 16:42:11.575951+00:00,1101.5,power
2024-11-07 16:42:11.621550+00:00,1101.5,power
2024-11-07 16:42:11.665285+00:00,1114.7,power
2024-11-07 16:42:11.711125+00:00,1114.7,power
2024-11-07 16:42:11.756328+00:00,1114.7,power
2024-11-07 16:42:11.800451+00:00,1114.7,power
2024-11-07 16:42:11.842744+00:00,1114.7,power
2024-11-07 16:42:11.887982+00:00,1114.7,power
2024-11-07 16:42:11.930442+00:00,1114.7,power
2024-11-07 16:42:11.973345+00:00,1114.6,power
2024-11-07 16:42:12.018399+00:00,1114.6,power
2024-11-07 16:42:12.060735+00:00,1114.6,power
2024-11-07 16:42:12.106787+00:00,1114.6,power
2024-11-07 16:42:12.151302+00:00,1100.2,power
