time,value,sensor_id
2024-11-05 11:17:20.378948+00:00,144.9,power
2024-11-05 11:17:20.427850+00:00,150.4,power
2024-11-05 11:17:20.471195+00:00,150.4,power
2024-11-05 11:17:20.514394+00:00,150.4,power
2024-11-05 11:17:20.556313+00:00,150.4,power
2024-11-05 11:17:20.602375+00:00,150.4,power
2024-11-05 11:17:20.647944+00:00,150.4,power
2024-11-05 11:17:20.691449+00:00,150.4,power
2024-11-05 11:17:20.735175+00:00,157.7,power
2024-11-05 11:17:20.777768+00:00,157.7,power
2024-11-05 11:17:20.819978+00:00,157.7,power
2024-11-05 11:17:20.862442+00:00,157.7,power
2024-11-05 11:17:20.905146+00:00,151.5,power
2024-11-05 11:17:20.948053+00:00,151.5,power
2024-11-05 11:17:20.993454+00:00,151.5,power
2024-11-05 11:17:21.038994+00:00,151.5,power
2024-11-05 11:17:21.081881+00:00,151.5,power
2024-11-05 11:17:21.124765+00:00,151.5,power
2024-11-05 11:17:21.167974+00:00,151.5,power
2024-11-05 11:17:21.211114+00:00,160.2,power
2024-11-05 11:17:21.254480+00:00,160.2,power
2024-11-05 11:17:21.297359+00:00,160.2,power
2024-11-05 11:17:21.341164+00:00,160.2,power
2024-11-05 11:17:21.383630+00:00,154.7,power
2024-11-05 11:17:21.427329+00:00,154.7,power
2024-11-05 11:17:21.470067+00:00,154.7,power
2024-11-05 11:17:21.512450+00:00,154.7,power
2024-11-05 11:17:21.555403+00:00,154.7,power
2024-11-05 11:17:21.598317+00:00,154.7,power
2024-11-05 11:17:21.641883+00:00,154.7,power
2024-11-05 11:17:21.687552+00:00,154.0,power
2024-11-05 11:17:21.730730+00:00,154.0,power
2024-11-05 11:17:21.775367+00:00,154.0,power
2024-11-05 11:17:21.817129+00:00,154.0,power
2024-11-05 11:17:21.860020+00:00,154.2,power
2024-11-05 11:17:21.902469+00:00,154.2,power
2024-11-05 11:17:21.945451+00:00,154.2,power
2024-11-05 11:17:21.987776+00:00,154.2,power
2024-11-05 11:17:22.030742+00:00,154.2,power
2024-11-05 11:17:22.076016+00:00,154.2,power
2024-11-05 11:17:22.119099+00:00,154.2,power
2024-11-05 11:17:22.163552+00:00,157.7,power
2024-11-05 11:17:22.205988+00:00,157.7,power
2024-11-05 11:17:22.249861+00:00,157.7,power
2024-11-05 11:17:22.295048+00:00,157.7,power
2024-11-05 11:17:22.338099+00:00,157.7,power
2024-11-05 11:17:22.383273+00:00,156.5,power
2024-11-05 11:17:22.427402+00:00,156.5,power
2024-11-05 11:17:22.471849+00:00,156.5,power
2024-11-05 11:17:22.516916+00:00,156.5,power
2024-11-05 11:17:22.559678+00:00,156.5,power
2024-11-05 11:17:22.604350+00:00,156.5,power
