time,value,sensor_id
2025-01-20 14:30:00.018619+00:00,1121.9,power
2025-01-20 14:30:00.064821+00:00,1121.9,power
2025-01-20 14:30:00.108885+00:00,1121.9,power
2025-01-20 14:30:00.154496+00:00,1121.9,power
2025-01-20 14:30:00.199491+00:00,1121.9,power
2025-01-20 14:30:00.245755+00:00,1117.9,power
2025-01-20 14:30:00.289544+00:00,1117.9,power
2025-01-20 14:30:00.331852+00:00,1117.9,power
2025-01-20 14:30:00.374690+00:00,1117.9,power
2025-01-20 14:30:00.416660+00:00,1114.1,power
2025-01-20 14:30:00.461107+00:00,1114.1,power
2025-01-20 14:30:00.503903+00:00,1114.1,power
2025-01-20 14:30:00.546809+00:00,1114.1,power
2025-01-20 14:30:00.589234+00:00,1114.1,power
2025-01-20 14:30:00.632321+00:00,1114.1,power
2025-01-20 14:30:00.674824+00:00,1114.1,power
2025-01-20 14:30:00.717976+00:00,1124.8,power
2025-01-20 14:30:00.761437+00:00,1124.8,power
2025-01-20 14:30:00.804179+00:00,1124.8,power
2025-01-20 14:30:00.849100+00:00,1124.8,power
2025-01-20 14:30:00.891509+00:00,1119.1,power
2025-01-20 14:30:00.936965+00:00,1119.1,power
2025-01-20 14:30:00.979008+00:00,1119.1,power
2025-01-20 14:30:01.023676+00:00,1119.1,power
2025-01-20 14:30:01.068530+00:00,1119.1,power
2025-01-20 14:30:01.112214+00:00,1119.1,power
2025-01-20 14:30:01.158817+00:00,1119.1,power
2025-01-20 14:30:01.201827+00:00,1112.2,power
2025-01-20 14:30:01.244577+00:00,1112.2,power
2025-01-20 14:30:01.286763+00:00,1112.2,power
2025-01-20 14:30:01.330026+00:00,1112.2,power
2025-01-20 14:30:01.374026+00:00,1111.7,power
2025-01-20 14:30:01.416322+00:00,1111.7,power
2025-01-20 14:30:01.458224+00:00,1111.7,power
2025-01-20 14:30:01.500845+00:00,1111.7,power
2025-01-20 14:30:01.542960+00:00,1111.7,power
2025-01-20 14:30:01.585515+00:00,1111.7,power
2025-01-20 14:30:01.627665+00:00,1111.7,power
2025-01-20 14:30:01.671389+00:00,1133.6,power
2025-01-20 14:30:01.729366+00:00,1133.6,power
2025-01-20 14:30:01.771997+00:00,1133.6,power
2025-01-20 14:30:01.816664+00:00,1133.6,power
2025-01-20 14:30:01.859743+00:00,1133.6,power
2025-01-20 14:30:01.904749+00:00,1122.0,power
2025-01-20 14:30:01.948014+00:00,1122.0,power
2025-01-20 14:30:01.992545+00:00,1122.0,power
2025-01-20 14:30:02.035807+00:00,1122.0,power
2025-01-20 14:30:02.078730+00:00,1122.0,power
2025-01-20 14:30:02.120822+00:00,1122.0,power
2025-01-20 14:30:02.166056+00:00,1117.4,power
2025-01-20 14:30:02.208541+00:00,1117.4,power
2025-01-20 14:30:02.253125+00:00,1117.4,power
2025-01-20 14:30:02.295329+00:00,1117.4,power
2025-01-20 14:30:02.338482+00:00,1117.4,power
2025-01-20 14:30:02.381635+00:00,1131.3,power
2025-01-20 14:30:02.425157+00:00,1131.3,power
2025-01-20 14:30:02.467610+00:00,1131.3,power
2025-01-20 14:30:02.510664+00:00,1131.3,power
2025-01-20 14:30:02.553300+00:00,1131.3,power
2025-01-20 14:30:02.596892+00:00,1131.3,power
2025-01-20 14:30:02.639237+00:00,1131.3,power
2025-01-20 14:30:02.682258+00:00,1105.7,power
2025-01-20 14:30:02.725081+00:00,1105.7,power
2025-01-20 14:30:02.767636+00:00,1105.7,power
2025-01-20 14:30:11.384294+00:00,1105.7,power
2025-01-20 14:30:11.426343+00:00,1139.3,power
2025-01-20 14:30:11.469156+00:00,1139.3,power
2025-01-20 14:30:11.511825+00:00,1139.3,power
2025-01-20 14:30:11.556118+00:00,1139.3,power
2025-01-20 14:30:11.598652+00:00,1139.3,power
2025-01-20 14:30:11.643343+00:00,1139.3,power
2025-01-20 14:30:11.685715+00:00,1139.3,power
2025-01-20 14:30:11.729956+00:00,1114.3,power
2025-01-20 14:30:11.772116+00:00,1114.3,power
2025-01-20 14:30:11.816212+00:00,1114.3,power
2025-01-20 14:30:11.858188+00:00,1114.3,power
2025-01-20 14:30:11.900874+00:00,1123.3,power
2025-01-20 14:30:11.943492+00:00,1123.3,power
