time,value,sensor_id
2024-11-06 17:05:06.222101+00:00,1087.6,power
2024-11-06 17:05:06.262555+00:00,1087.6,power
2024-11-06 17:05:06.304847+00:00,1102.1,power
2024-11-06 17:05:06.346532+00:00,1102.1,power
2024-11-06 17:05:06.389283+00:00,1102.1,power
2024-11-06 17:05:06.430842+00:00,1102.1,power
2024-11-06 17:05:06.473344+00:00,1102.1,power
2024-11-06 17:05:06.515130+00:00,1102.1,power
2024-11-06 17:05:06.557726+00:00,1093.9,power
2024-11-06 17:05:06.599555+00:00,1093.9,power
2024-11-06 17:05:06.641434+00:00,1093.9,power
2024-11-06 17:05:06.682840+00:00,1093.9,power
2024-11-06 17:05:06.725134+00:00,1093.9,power
2024-11-06 17:05:06.766832+00:00,1084.1,power
2024-11-06 17:05:06.809023+00:00,1084.1,power
2024-11-06 17:05:06.851787+00:00,1084.1,power
2024-11-06 17:05:06.893756+00:00,1084.1,power
2024-11-06 17:05:06.935850+00:00,1084.1,power
2024-11-06 17:05:06.977567+00:00,1084.1,power
2024-11-06 17:05:07.019679+00:00,1084.1,power
2024-11-06 17:05:07.061059+00:00,1083.2,power
2024-11-06 17:05:07.103476+00:00,1083.2,power
2024-11-06 17:05:07.145039+00:00,1083.2,power
2024-11-06 17:05:07.187798+00:00,1083.2,power
2024-11-06 17:05:07.229376+00:00,1090.6,power
2024-11-06 17:05:07.272195+00:00,1090.6,power
2024-11-06 17:05:07.314028+00:00,1090.6,power
2024-11-06 17:05:07.356508+00:00,1090.6,power
2024-11-06 17:05:07.398395+00:00,1090.6,power
2024-11-06 17:05:07.440969+00:00,1090.6,power
2024-11-06 17:05:07.482609+00:00,1090.6,power
2024-11-06 17:05:07.525407+00:00,1101.6,power
2024-11-06 17:05:07.567018+00:00,1101.6,power
2024-11-06 17:05:07.609770+00:00,1101.6,power
2024-11-06 17:05:07.651539+00:00,1101.6,power
2024-11-06 17:05:07.694161+00:00,1104.4,power
2024-11-06 17:05:07.735967+00:00,1104.4,power
2024-11-06 17:05:07.778640+00:00,1104.4,power
2024-11-06 17:05:07.820482+00:00,1104.4,power
2024-11-06 17:05:07.863055+00:00,1104.4,power
2024-11-06 17:05:07.904738+00:00,1104.4,power
2024-11-06 17:05:07.947322+00:00,1104.4,power
