time,value,sensor_id
2024-12-11 09:26:00.029447+00:00,1096.6,power
2024-12-11 09:26:00.072158+00:00,1096.6,power
2024-12-11 09:26:00.115546+00:00,1096.6,power
2024-12-11 09:26:00.159035+00:00,1132.9,power
2024-12-11 09:26:00.204204+00:00,1132.9,power
2024-12-11 09:26:00.246523+00:00,1132.9,power
2024-12-11 09:26:00.292376+00:00,1132.9,power
2024-12-11 09:26:00.334733+00:00,1132.9,power
2024-12-11 09:26:00.377637+00:00,1098.1,power
2024-12-11 09:26:00.420204+00:00,1098.1,power
2024-12-11 09:26:00.463967+00:00,1098.1,power
2024-12-11 09:26:00.506577+00:00,1098.1,power
2024-12-11 09:26:00.548974+00:00,1098.1,power
2024-12-11 09:26:00.593715+00:00,1098.1,power
2024-12-11 09:26:00.636304+00:00,1098.1,power
2024-12-11 09:26:00.681498+00:00,1107.1,power
2024-12-11 09:26:00.724178+00:00,1107.1,power
2024-12-11 09:26:00.766895+00:00,1107.1,power
2024-12-11 09:26:00.809334+00:00,1107.1,power
2024-12-11 09:26:00.851360+00:00,1108.1,power
2024-12-11 09:26:00.897043+00:00,1108.1,power
2024-12-11 09:26:00.939839+00:00,1108.1,power
2024-12-11 09:26:00.984723+00:00,1108.1,power
2024-12-11 09:26:01.026836+00:00,1108.1,power
2024-12-11 09:26:01.072055+00:00,1108.1,power
2024-12-11 09:26:01.115792+00:00,1108.1,power
2024-12-11 09:26:01.160797+00:00,1113.0,power
2024-12-11 09:26:01.203551+00:00,1113.0,power
2024-12-11 09:26:01.248464+00:00,1113.0,power
2024-12-11 09:26:01.291297+00:00,1113.0,power
2024-12-11 09:26:01.338339+00:00,1127.8,power
2024-12-11 09:26:01.382555+00:00,1127.8,power
2024-12-11 09:26:01.428646+00:00,1127.8,power
2024-12-11 09:26:01.477207+00:00,1127.8,power
2024-12-11 09:26:01.521154+00:00,1127.8,power
2024-12-11 09:26:01.564672+00:00,1127.8,power
2024-12-11 09:26:01.608467+00:00,1127.8,power
2024-12-11 09:26:01.651761+00:00,1107.9,power
2024-12-11 09:26:01.697874+00:00,1107.9,power
2024-12-11 09:26:01.740710+00:00,1107.9,power
2024-12-11 09:26:01.786335+00:00,1107.9,power
2024-12-11 09:26:01.829217+00:00,1110.1,power
2024-12-11 09:26:01.875605+00:00,1110.1,power
2024-12-11 09:26:01.921209+00:00,1110.1,power
2024-12-11 09:26:01.966949+00:00,1110.1,power
2024-12-11 09:26:02.012693+00:00,1110.1,power
2024-12-11 09:26:02.056345+00:00,1110.1,power
2024-12-11 09:26:02.101051+00:00,1110.1,power
2024-12-11 09:26:02.145457+00:00,1105.7,power
2024-12-11 09:26:02.190745+00:00,1105.7,power
2024-12-11 09:26:02.235833+00:00,1105.7,power
2024-12-11 09:26:02.283098+00:00,1105.7,power
