time,value,sensor_id
2025-01-25 13:59:17.927933+00:00,1132.5,power
2025-01-25 13:59:18.186475+00:00,1129.9,power
2025-01-25 13:59:18.441839+00:00,1133.4,power
2025-01-25 13:59:18.701000+00:00,1130.2,power
2025-01-25 13:59:18.968050+00:00,1142.2,power
2025-01-25 13:59:19.240831+00:00,1143.8,power
2025-01-25 13:59:19.512535+00:00,1162.3,power
2025-01-25 13:59:19.783394+00:00,1138.1,power
2025-01-25 13:59:20.044746+00:00,1134.0,power
2025-01-25 13:59:20.302150+00:00,1134.0,power
2025-01-25 13:59:20.558058+00:00,1137.8,power
2025-01-25 13:59:20.813484+00:00,1136.5,power
2025-01-25 13:59:21.070449+00:00,1136.1,power
2025-01-25 13:59:21.326018+00:00,1134.6,power
2025-01-25 13:59:21.582771+00:00,1138.1,power
2025-01-25 13:59:21.841163+00:00,1134.3,power
2025-01-25 13:59:22.097889+00:00,1132.5,power
2025-01-25 13:59:22.358314+00:00,1130.9,power
2025-01-25 13:59:22.619144+00:00,1128.1,power
2025-01-25 13:59:22.874984+00:00,1129.0,power
2025-01-25 13:59:23.132717+00:00,1154.7,power
2025-01-25 13:59:23.387493+00:00,1133.3,power
2025-01-25 13:59:23.641789+00:00,1140.2,power
2025-01-25 13:59:23.896553+00:00,1149.1,power
2025-01-25 13:59:24.150441+00:00,1149.1,power
2025-01-25 13:59:24.402956+00:00,1131.0,power
2025-01-25 13:59:33.317089+00:00,1147.6,power
2025-01-25 13:59:33.575725+00:00,1145.1,power
2025-01-25 13:59:33.836557+00:00,1137.8,power
2025-01-25 13:59:34.097612+00:00,1138.2,power
2025-01-25 13:59:34.353291+00:00,1134.0,power
2025-01-25 13:59:34.613592+00:00,1126.4,power
2025-01-25 13:59:34.871884+00:00,1143.5,power
2025-01-25 13:59:35.129314+00:00,1125.3,power
2025-01-25 13:59:35.386875+00:00,1131.2,power
2025-01-25 13:59:35.644437+00:00,1133.4,power
2025-01-25 13:59:35.902066+00:00,1145.4,power
2025-01-25 13:59:36.158756+00:00,1145.4,power
2025-01-25 13:59:36.415464+00:00,1143.2,power
2025-01-25 13:59:36.675055+00:00,1140.9,power
2025-01-25 13:59:36.933305+00:00,1148.7,power
2025-01-25 13:59:37.190964+00:00,1144.3,power
2025-01-25 13:59:37.447509+00:00,1141.5,power
2025-01-25 13:59:37.705636+00:00,1138.1,power
2025-01-25 13:59:37.960737+00:00,1127.3,power
2025-01-25 13:59:38.215089+00:00,1129.9,power
2025-01-25 13:59:38.468893+00:00,1140.1,power
2025-01-25 13:59:38.723233+00:00,1139.9,power
2025-01-25 13:59:38.984480+00:00,1138.6,power
2025-01-25 13:59:39.254665+00:00,1139.1,power
2025-01-25 13:59:39.521906+00:00,1128.3,power
2025-01-25 13:59:48.342830+00:00,1142.2,power
2025-01-25 13:59:48.598506+00:00,1142.2,power
2025-01-25 13:59:48.863124+00:00,1133.9,power
2025-01-25 13:59:49.129565+00:00,1133.0,power
2025-01-25 13:59:49.397409+00:00,1126.4,power
2025-01-25 13:59:49.664921+00:00,1134.6,power
2025-01-25 13:59:49.939019+00:00,1129.3,power
2025-01-25 13:59:50.207032+00:00,1144.3,power
2025-01-25 13:59:50.467469+00:00,1140.9,power
2025-01-25 13:59:50.728119+00:00,1130.4,power
2025-01-25 13:59:50.986381+00:00,1134.3,power
2025-01-25 13:59:51.242537+00:00,1138.9,power
2025-01-25 13:59:51.502962+00:00,1133.8,power
2025-01-25 13:59:51.759903+00:00,1141.0,power
2025-01-25 13:59:52.019796+00:00,1141.0,power
2025-01-25 13:59:52.276814+00:00,1144.2,power
2025-01-25 13:59:52.534550+00:00,1140.0,power
2025-01-25 13:59:52.793590+00:00,1136.6,power
2025-01-25 13:59:53.053392+00:00,1132.2,power
2025-01-25 13:59:53.314270+00:00,1134.8,power
2025-01-25 13:59:53.576588+00:00,1139.1,power
2025-01-25 13:59:53.837580+00:00,1133.0,power
2025-01-25 13:59:54.098177+00:00,1148.3,power
2025-01-25 13:59:54.357440+00:00,1138.8,power
2025-01-25 13:59:54.615485+00:00,1132.6,power
2025-01-25 14:00:03.526858+00:00,1125.8,power
2025-01-25 14:00:03.786165+00:00,1149.6,power
2025-01-25 14:00:04.039587+00:00,1157.2,power
2025-01-25 14:00:04.295906+00:00,1137.9,power
2025-01-25 14:00:04.550914+00:00,1137.9,power
2025-01-25 14:00:04.809648+00:00,1134.6,power
2025-01-25 14:00:05.069928+00:00,1133.4,power
2025-01-25 14:00:05.331628+00:00,1140.3,power
2025-01-25 14:00:05.592454+00:00,1134.0,power
2025-01-25 14:00:05.850063+00:00,1138.7,power
2025-01-25 14:00:06.108039+00:00,1141.1,power
2025-01-25 14:00:06.364058+00:00,1141.5,power
2025-01-25 14:00:06.622284+00:00,1132.0,power
2025-01-25 14:00:06.880338+00:00,1132.8,power
2025-01-25 14:00:07.143000+00:00,1162.2,power
2025-01-25 14:00:07.403222+00:00,1127.3,power
2025-01-25 14:00:07.666080+00:00,1142.1,power
2025-01-25 14:00:07.929446+00:00,1142.1,power
2025-01-25 14:00:08.188483+00:00,1135.9,power
2025-01-25 14:00:08.449002+00:00,1137.1,power
2025-01-25 14:00:08.711170+00:00,1139.0,power
2025-01-25 14:00:08.976661+00:00,1140.3,power
2025-01-25 14:00:09.245206+00:00,1141.4,power
2025-01-25 14:00:09.508791+00:00,1137.9,power
2025-01-25 14:00:09.768390+00:00,1162.2,power
2025-01-25 14:00:10.025525+00:00,1135.1,power
2025-01-25 14:00:18.917570+00:00,1141.3,power
2025-01-25 14:00:19.185992+00:00,1136.7,power
2025-01-25 14:00:19.454896+00:00,1125.5,power
2025-01-25 14:00:19.724111+00:00,1136.8,power
