time,value,sensor_id
2025-01-25 12:09:00.015661+00:00,752.8,power
2025-01-25 12:09:00.057324+00:00,752.8,power
2025-01-25 12:09:00.099099+00:00,752.8,power
2025-01-25 12:09:00.142448+00:00,752.8,power
2025-01-25 12:09:00.184610+00:00,752.8,power
2025-01-25 12:09:00.226841+00:00,752.8,power
2025-01-25 12:09:00.268606+00:00,752.8,power
2025-01-25 12:09:00.310666+00:00,759.2,power
2025-01-25 12:09:00.355055+00:00,759.2,power
2025-01-25 12:09:00.397409+00:00,759.2,power
2025-01-25 12:09:00.439461+00:00,759.2,power
2025-01-25 12:09:00.481233+00:00,762.8,power
2025-01-25 12:09:00.523257+00:00,762.8,power
2025-01-25 12:09:00.565513+00:00,762.8,power
2025-01-25 12:09:00.608079+00:00,762.8,power
2025-01-25 12:09:00.650551+00:00,762.8,power
2025-01-25 12:09:00.693018+00:00,762.8,power
2025-01-25 12:09:00.735602+00:00,762.8,power
2025-01-25 12:09:00.779851+00:00,752.9,power
2025-01-25 12:09:00.821922+00:00,752.9,power
2025-01-25 12:09:00.866132+00:00,752.9,power
2025-01-25 12:09:00.908829+00:00,752.9,power
2025-01-25 12:09:00.950853+00:00,752.9,power
2025-01-25 12:09:00.993253+00:00,748.3,power
2025-01-25 12:09:01.036032+00:00,748.3,power
2025-01-25 12:09:01.079401+00:00,748.3,power
2025-01-25 12:09:01.123451+00:00,748.3,power
2025-01-25 12:09:01.167048+00:00,748.3,power
2025-01-25 12:09:01.212569+00:00,748.3,power
2025-01-25 12:09:01.255815+00:00,748.3,power
2025-01-25 12:09:01.301407+00:00,760.6,power
2025-01-25 12:09:01.346344+00:00,760.6,power
2025-01-25 12:09:01.389090+00:00,760.6,power
2025-01-25 12:09:01.434148+00:00,760.6,power
2025-01-25 12:09:01.475874+00:00,761.8,power
2025-01-25 12:09:01.520256+00:00,761.8,power
2025-01-25 12:09:01.565821+00:00,761.8,power
2025-01-25 12:09:01.607656+00:00,761.8,power
2025-01-25 12:09:01.652733+00:00,761.8,power
2025-01-25 12:09:01.694941+00:00,761.8,power
2025-01-25 12:09:01.740221+00:00,761.8,power
2025-01-25 12:09:01.781833+00:00,756.8,power
2025-01-25 12:09:01.827038+00:00,756.8,power
2025-01-25 12:09:01.869539+00:00,756.8,power
2025-01-25 12:09:01.912817+00:00,756.8,power
2025-01-25 12:09:01.954693+00:00,760.5,power
2025-01-25 12:09:01.999368+00:00,760.5,power
2025-01-25 12:09:02.041869+00:00,760.5,power
2025-01-25 12:09:11.020012+00:00,760.5,power
2025-01-25 12:09:11.061874+00:00,760.5,power
2025-01-25 12:09:11.104318+00:00,760.5,power
2025-01-25 12:09:11.146960+00:00,760.5,power
2025-01-25 12:09:11.189137+00:00,759.8,power
2025-01-25 12:09:11.234458+00:00,759.8,power
2025-01-25 12:09:11.276535+00:00,759.8,power
2025-01-25 12:09:11.321691+00:00,759.8,power
2025-01-25 12:09:11.363792+00:00,761.5,power
2025-01-25 12:09:11.409261+00:00,761.5,power
2025-01-25 12:09:11.451523+00:00,761.5,power
2025-01-25 12:09:11.496251+00:00,761.5,power
2025-01-25 12:09:11.538670+00:00,761.5,power
2025-01-25 12:09:11.581778+00:00,761.5,power
2025-01-25 12:09:11.624248+00:00,761.5,power
2025-01-25 12:09:11.667037+00:00,758.1,power
2025-01-25 12:09:11.709313+00:00,758.1,power
2025-01-25 12:09:11.752257+00:00,758.1,power
2025-01-25 12:09:11.795095+00:00,758.1,power
2025-01-25 12:09:11.839919+00:00,758.1,power
2025-01-25 12:09:11.883088+00:00,758.1,power
2025-01-25 12:09:11.925636+00:00,758.1,power
2025-01-25 12:09:11.968526+00:00,758.1,power
2025-01-25 12:09:12.010642+00:00,758.1,power
2025-01-25 12:09:12.054056+00:00,758.1,power
2025-01-25 12:09:12.096210+00:00,758.1,power
2025-01-25 12:09:12.139947+00:00,758.1,power
2025-01-25 12:09:12.182261+00:00,761.1,power
2025-01-25 12:09:12.225094+00:00,761.1,power
2025-01-25 12:09:12.268877+00:00,761.1,power
2025-01-25 12:09:12.312221+00:00,761.1,power
2025-01-25 12:09:12.354527+00:00,761.0,power
2025-01-25 12:09:12.396530+00:00,761.0,power
2025-01-25 12:09:12.438834+00:00,761.0,power
2025-01-25 12:09:12.481207+00:00,761.0,power
2025-01-25 12:09:12.523552+00:00,761.0,power
2025-01-25 12:09:12.566069+00:00,761.0,power
2025-01-25 12:09:12.608412+00:00,761.0,power
2025-01-25 12:09:12.652259+00:00,744.9,power
2025-01-25 12:09:12.694221+00:00,744.9,power
2025-01-25 12:09:12.736770+00:00,744.9,power
2025-01-25 12:09:12.778370+00:00,744.9,power
2025-01-25 12:09:12.820350+00:00,749.8,power
2025-01-25 12:09:12.862127+00:00,749.8,power
2025-01-25 12:09:12.904569+00:00,749.8,power
2025-01-25 12:09:12.947123+00:00,749.8,power
2025-01-25 12:09:12.989791+00:00,749.8,power
2025-01-25 12:09:13.032077+00:00,749.8,power
2025-01-25 12:09:13.074316+00:00,749.8,power
2025-01-25 12:09:13.116392+00:00,757.5,power
2025-01-25 12:09:13.158573+00:00,757.5,power
2025-01-25 12:09:13.204414+00:00,757.5,power
2025-01-25 12:09:13.249415+00:00,757.5,power
2025-01-25 12:09:13.292159+00:00,757.4,power
2025-01-25 12:09:13.336707+00:00,757.4,power
2025-01-25 12:09:13.381769+00:00,757.4,power
2025-01-25 12:09:13.424435+00:00,757.4,power
2025-01-25 12:09:13.467431+00:00,757.4,power
2025-01-25 12:09:13.511837+00:00,757.4,power
2025-01-25 12:09:13.554044+00:00,757.4,power
2025-01-25 12:09:13.598172+00:00,758.9,power
2025-01-25 12:09:13.640018+00:00,758.9,power
2025-01-25 12:09:13.684026+00:00,758.9,power
2025-01-25 12:09:13.729182+00:00,758.9,power
2025-01-25 12:09:13.771088+00:00,758.9,power
2025-01-25 12:09:13.816928+00:00,756.6,power
2025-01-25 12:09:13.858546+00:00,756.6,power
2025-01-25 12:09:13.903008+00:00,756.6,power
2025-01-25 12:09:13.944881+00:00,756.6,power
2025-01-25 12:09:13.989420+00:00,756.6,power
2025-01-25 12:09:14.031013+00:00,756.6,power
2025-01-25 12:09:14.073685+00:00,763.4,power
2025-01-25 12:09:14.115539+00:00,763.4,power
2025-01-25 12:09:14.157821+00:00,763.4,power
2025-01-25 12:09:14.199764+00:00,763.4,power
2025-01-25 12:09:14.242551+00:00,763.4,power
2025-01-25 12:09:14.284200+00:00,759.4,power
2025-01-25 12:09:14.326810+00:00,759.4,power
2025-01-25 12:09:14.368618+00:00,759.4,power
2025-01-25 12:09:14.410928+00:00,759.4,power
2025-01-25 12:09:14.452748+00:00,759.4,power
2025-01-25 12:09:14.495103+00:00,759.4,power
2025-01-25 12:09:14.538538+00:00,759.4,power
