time,value,sensor_id
2025-03-24 18:39:23.021675+00:00,2755.9,power
2025-03-24 18:39:23.064719+00:00,2755.9,power
2025-03-24 18:39:23.106863+00:00,2755.9,power
2025-03-24 18:39:23.151569+00:00,2755.9,power
2025-03-24 18:39:23.194338+00:00,2755.9,power
2025-03-24 18:39:23.236637+00:00,2755.9,power
2025-03-24 18:39:23.281442+00:00,2755.9,power
2025-03-24 18:39:23.323966+00:00,2734.6,power
2025-03-24 18:39:23.369007+00:00,2734.6,power
2025-03-24 18:39:23.411103+00:00,2734.6,power
2025-03-24 18:39:23.456039+00:00,2734.6,power
2025-03-24 18:39:23.497831+00:00,2708.0,power
2025-03-24 18:39:23.542891+00:00,2708.0,power
2025-03-24 18:39:23.584729+00:00,2708.0,power
2025-03-24 18:39:23.629560+00:00,2708.0,power
2025-03-24 18:39:23.671678+00:00,2708.0,power
2025-03-24 18:39:23.714242+00:00,2708.0,power
2025-03-24 18:39:23.756683+00:00,2708.0,power
2025-03-24 18:39:23.799206+00:00,1718.5,power
2025-03-24 18:39:23.844510+00:00,1718.5,power
2025-03-24 18:39:23.887726+00:00,1718.5,power
2025-03-24 18:39:23.929811+00:00,1718.5,power
2025-03-24 18:39:23.972180+00:00,1572.4,power
2025-03-24 18:39:24.014202+00:00,1572.4,power
2025-03-24 18:39:24.057138+00:00,1572.4,power
2025-03-24 18:39:24.100693+00:00,1572.4,power
2025-03-24 18:39:24.143850+00:00,1572.4,power
2025-03-24 18:39:24.186573+00:00,1572.4,power
2025-03-24 18:39:24.229322+00:00,1572.4,power
2025-03-24 18:39:24.271401+00:00,1868.8,power
2025-03-24 18:39:24.317209+00:00,1868.8,power
2025-03-24 18:39:24.359211+00:00,1868.8,power
2025-03-24 18:39:24.401828+00:00,1868.8,power
2025-03-24 18:39:24.447087+00:00,1868.8,power
2025-03-24 18:39:24.489463+00:00,2030.6,power
2025-03-24 18:39:24.532120+00:00,2030.6,power
2025-03-24 18:39:24.574890+00:00,2030.6,power
2025-03-24 18:39:24.617073+00:00,2030.6,power
2025-03-24 18:39:24.661984+00:00,2030.6,power
2025-03-24 18:39:24.703975+00:00,2030.6,power
2025-03-24 18:39:24.747923+00:00,1995.8,power
2025-03-24 18:39:24.790617+00:00,1995.8,power
2025-03-24 18:39:24.835495+00:00,1995.8,power
2025-03-24 18:39:24.877479+00:00,1995.8,power
2025-03-24 18:39:24.921892+00:00,1995.8,power
2025-03-24 18:39:24.963785+00:00,2001.3,power
2025-03-24 18:39:25.008616+00:00,2001.3,power
2025-03-24 18:39:25.051191+00:00,2001.3,power
2025-03-24 18:39:25.093503+00:00,2001.3,power
